,0
0,57.26329702791848
1,57.26329702791848
2,57.26329702604284
3,120.28014351348976
4,85.54463060680078
5,103.91190302463818
6,95.99205221389127
7,98.73143625128557
8,88.72649260724074
9,107.13664406874905
10,82.83511355206122
11,97.18600904825549
12,90.79341820904105
13,87.91378158211086
14,95.3766017442265
15,82.96035679397275
16,90.35216783582332
17,82.04731476804639
18,91.38434653151751
19,79.92341270230972
20,79.50833866490188
21,90.68125766592271
22,73.34662810546394
23,77.33012730758449
24,86.68358770307505
25,69.3602569476856
26,75.67063782963933
27,79.34880047621103
28,64.72878067319905
29,81.14220109889325
30,60.11344551882446
31,77.49197495994584
32,60.316744177074256
33,68.92493170314476
34,65.0437533660502
35,60.0178180500814
36,62.414172531305056
37,59.63939871681596
38,58.998553779609246
39,54.90568712418829
40,54.43748023202947
41,58.84581105634576
42,41.728004397771045
43,58.65039918518545
44,44.28646403568184
45,52.41820406353412
46,44.955799266088185
47,53.156434308411725
48,46.205444946920935
49,41.72406214887097
50,45.734189760041716
51,42.785147878964366
52,35.05961688636172
53,85.60023392873536
54,-78.91483812566186
55,76.05154740019186
56,32.66584145391588
57,46.46019378988282
58,35.076886539192266
59,37.583516984514205
60,33.71414053332237
61,57.53005077452343
62,-12.302512040600542
63,63.0514736497329
64,17.462507426666626
65,46.42123910993855
66,32.28305970217569
67,32.314838322581956
68,36.103787731124555
69,23.25606025997798
70,64.49134843461371
71,-21.99173513995129
72,59.679297435616945
73,21.27925443393883
74,37.6364393546862
75,28.14210627276177
76,30.764590050589035
77,16.81825012812853
78,61.699810328549354
79,-18.752728239404284
80,47.428410173464115
81,27.020971336769115
82,19.07887263159352
83,36.820107086351996
84,21.643505907466793
85,22.569763783359953
86,28.155713126817922
87,35.89160007580763
88,3.2363984787475752
89,29.731694437592143
90,30.013374843921937
91,19.11248723070875
92,29.111954678524697
93,17.87106742848112
94,27.145365842939306
95,20.00505042074679
96,17.260110724166395
97,42.10635021169521
98,-7.548185796176922
99,30.40646911948253
100,18.569868712985894
101,22.001597811559993
102,18.25660411648251
103,20.38121630115156
104,18.517055916307385
105,18.992042930399357
106,17.897365945234284
107,18.21345453003764
108,17.874240000024617
109,17.173536801835503
110,18.120568598395728
111,14.813062832278401
112,24.21952849247396
113,7.510819622390987
114,19.24370078230959
115,15.323945953662651
116,16.26921552267425
117,15.317905978285456
118,15.412324800295032
119,14.902391755037335
120,14.81853516440874
121,14.41356918217592
122,14.366381752407438
123,14.04939093524412
124,13.872131227402855
125,13.629877164077707
126,13.426329133227819
127,13.25965456167186
128,13.028092362810506
129,12.86612563430314
130,12.669192463542432
131,12.485446886362922
132,12.311912725976352
133,12.088382430582765
134,11.924235378224598
135,11.754535635031141
136,11.606505452498634
137,11.47268958881455
138,11.328384062621414
139,11.182249146470827
140,11.058242219521164
141,10.907155421874892
142,10.79270894370227
143,10.662508588346792
144,10.544195997140537
145,10.441983195254927
146,10.33324378383077
147,10.214291012010507
148,10.08380852473444
149,9.977937042759883
150,9.867023857117921
151,9.763602734994183
152,9.673540925827156
153,9.570207193873944
154,9.49039851369584
155,9.392620380082445
156,9.288368866770472
157,9.19418562326678
158,9.106524833814728
159,9.023590673771489
160,8.944636991961335
161,8.863369455917972
162,8.778854088183532
163,8.697671048804697
164,8.620705850899338
165,8.528934101216024
166,8.45319055870905
167,8.377556903458117
168,8.304109258486193
169,8.235770809537112
170,8.163169781147026
171,8.124866222443696
172,7.957595103486128
173,8.225905264191969
174,-0.3958130369907351
175,10.76899788642301
176,7.319348075101464
177,8.00947973788304
178,7.665877504254249
179,7.667908892331949
180,7.59505276187423
181,7.548666664442043
182,7.491179833652632
183,7.441072956937013
184,7.384364976533078
185,7.328539003758238
186,7.288022234046666
187,7.2409003463614035
188,7.190786389740504
189,7.138848355675884
190,7.087020151432032
191,7.037607265265444
192,6.986666280217692
193,6.93364612204454
194,6.888025546753086
195,6.840173066232812
196,6.791931202712588
197,6.743998267476272
198,6.6877958593725815
199,6.638848706890249
200,6.588720483597331
201,6.540107961196978
202,6.4966476774774105
203,6.446481723782577
204,6.400656718612848
205,6.358753785134447
206,6.317110011262724
207,6.267731788418115
208,6.222546628922314
209,6.175273835344534
210,6.1258515602357955
211,6.084887325048421
212,6.041903407501765
213,5.998562114691872
214,5.957686079577693
215,5.913129948739258
216,5.863844876456246
217,5.81883042547133
218,5.771790624181365
219,5.717553531328041
220,5.673532663570812
221,5.633778691214973
222,5.58870848058657
223,5.53668894773708
224,5.48129679813355
225,5.434721285777586
226,5.383761500644047
227,5.331706628934835
228,5.283028210407332
229,5.231540541793988
230,5.180492909755747
231,5.124981814944391
232,5.068166765277137
233,5.0114321962923025
234,4.947782993207374
235,4.8767690063652624
236,4.80803681112087
237,4.735916859273473
238,4.651574385985763
239,4.570214278848246
240,4.482494003851195
241,4.357163233511465
242,4.209473472861712
243,-301.9282828733329
244,6.094738393547159
245,2.949094463226752
246,1.3692014114209627
247,0.9063251480092724
248,0.19598101034244475
249,0.07228424033743
250,0.02320119128174317
251,0.020359323659308277
252,0.0041668657391726125
253,0.004166865739172526
